,Url,Price,Room,Surface,Bathroom,Floor
0,https://www.immobiliare.it/70323278-Vendita-Appartamento-via-Micigliano-Roma.html,€ 299.000,5 ,114,2 ,1
1,https://www.immobiliare.it/70140452-Vendita-Appartamento-via-Angelo-Brofferio-Roma.html,€ 850.000,5 ,287,3 ,3
2,https://www.immobiliare.it/68203239-Vendita-Attico-Mansarda-via-di-Grottarossa-42-Roma.html,€ 309.000,5 ,110,1 ,2
3,https://www.immobiliare.it/70266408-Vendita-Appartamento-via-Dei-Monti-Parioli-Roma.html,€ 930.000,5+ ,150,2 ,3
4,https://www.immobiliare.it/69582242-Vendita-Bilocale-via-Casape-Roma.html,€ 115.000,2 ,50,1 ,2
5,https://www.immobiliare.it/70378412-Vendita-Trilocale-via-Roccantica-9-Roma.html,€ 550.000,3 ,146,2 ,1
6,https://www.immobiliare.it/70120884-Vendita-Appartamento-via-Gian-Giacomo-Porro-Roma.html,€ 1.230.000,5+ ,260,3 ,1
7,https://www.immobiliare.it/67485153-Vendita-Trilocale-via-Gregorio-VII-Roma.html,€ 600.000,3 ,150,2 ,2
8,https://www.immobiliare.it/68237423-Vendita-Trilocale-via-Bracciano-Roma.html,€ 248.000,3 ,92,2 ,1
9,https://www.immobiliare.it/69910172-Vendita-Quadrilocale-Ponte-Milvio-Roma.html,€ 880.000,4 ,150,3 ,3
10,https://www.immobiliare.it/63409798-Vendita-Appartamento-via-Nicola-Pellati-78-Roma.html,€ 571.000,5 ,155,3 ,1
11,https://www.immobiliare.it/70053402-Vendita-Bilocale-via-di-Villa-Certosa-20-Roma.html,€ 189.000,2 ,55,1 ,3
12,https://www.immobiliare.it/70084416-Vendita-Appartamento-via-Nomentana-833-Roma.html,€ 745.000,5+ ,230,3 ,4
13,https://www.immobiliare.it/50836255-Vendita-Appartamento-via-dei-Monti-Parioli-Roma.html,€ 1.650.000,5+ ,282,3+ ,2
14,https://www.immobiliare.it/66221969-Vendita-Attico-Mansarda-via-Michele-Cantone-6-Roma.html,€ 250.000,4 ,154,2 ,1
15,https://www.immobiliare.it/67631265-Vendita-Appartamento-via-Francesco-Mengotti-Roma.html,€ 980.000,5+ ,180,3 ,1
16,https://www.immobiliare.it/66261995-Vendita-Trilocale-via-Francesco-Saverio-Bini-Roma.html,€ 249.000,3 ,100,2 ,1
17,https://www.immobiliare.it/67567435-Vendita-Bilocale-via-di-Tor-Pagnotta-302-Roma.html,€ 169.000,2 ,75,1 ,2
18,https://www.immobiliare.it/68318451-Vendita-Appartamento-corso-VITTORIO-EMANUELE-II-Roma.html,€ 3.850.000,5+ ,400,3+ ,4
19,https://www.immobiliare.it/70459792-Vendita-Appartamento-via-Giulio-Adamoli-Roma.html,€ 469.000,5 ,133,2 ,1
20,https://www.immobiliare.it/69479464-Vendita-Trilocale-via-di-Vermicino-49-Roma.html,€ 145.000,3 ,65,2 ,1
21,https://www.immobiliare.it/70301256-Vendita-Bilocale-via-della-Lega-Lombarda-Roma.html,€ 350.000,2 ,65,1 ,5
22,https://www.immobiliare.it/64910084-Vendita-Trilocale-via-Innocenzo-X-4-Roma.html,€ 780.000,3 ,120,2 ,3
23,https://www.immobiliare.it/68275019-Vendita-Appartamento-ottimo-stato-quinto-piano-Roma.html,€ 795.000,5 ,200,3 ,5
24,https://www.immobiliare.it/68038535-Vendita-Quadrilocale-via-Ceneda-Roma.html,€ 399.000,€ 1.079,1.079,al mese,2
25,https://www.immobiliare.it/67648459-Vendita-Quadrilocale-via-Alghero-Roma.html,€ 670.000,4 ,178,3 ,2
26,https://www.immobiliare.it/61782850-Vendita-Trilocale-viale-Giorgio-Ribotta-21-Roma.html,€ 488.000,3 ,130,2 ,6
27,https://www.immobiliare.it/53734472-Vendita-Trilocale-nuovo-sesto-piano-Roma.html,€ 285.000,3 ,75,2 ,6
28,https://www.immobiliare.it/70346430-Vendita-Quadrilocale-viale-delle-Milizie-1-Roma.html,€ 665.000,4 ,135,2 ,2
29,https://www.immobiliare.it/69873632-Vendita-Bilocale-via-della-Marranella-56-Roma.html,€ 119.000,2 ,60,1 ,3
30,https://www.immobiliare.it/70107512-Vendita-Trilocale-via-dei-Furi-Roma.html,€ 329.000,3 ,90,2 ,1
31,https://www.immobiliare.it/37750850-Vendita-Trilocale-via-zignago-Roma.html,€ 330.000,3 ,100,2 ,5
32,https://www.immobiliare.it/70138252-Vendita-Bilocale-via-degli-Orti-Variani-27-Roma.html,€ 175.000,2 ,65,1 ,6
33,https://www.immobiliare.it/60823980-Vendita-Quadrilocale-buono-stato-terzo-piano-Roma.html,€ 249.000,4 ,103,1 ,3
34,https://www.immobiliare.it/70455198-Vendita-Trilocale-via-Francesco-Soave-Roma.html,€ 199.000,3 ,100,1 ,1
35,https://www.immobiliare.it/70435638-Vendita-Attico-Mansarda-via-Benedetto-Croce-49-Roma.html,€ 880.000,5 ,261,3 ,6
36,https://www.immobiliare.it/69253850-Vendita-Appartamento-via-Courmayeur-Roma.html,€ 650.000,5+ ,170,3 ,1
37,https://www.immobiliare.it/69039616-Vendita-Attico-Mansarda-via-di-Vermicino-49-Roma.html,€ 119.000,€ 322,322,al mese,4
38,https://www.immobiliare.it/70211454-Vendita-Attico-Mansarda-via-Salemi-Roma.html,€ 110.000,3 ,80,1 ,3
39,https://www.immobiliare.it/70114868-Vendita-Loft-Open-Space-via-Di-Capo-Le-Case-Roma.html,€ 680.000,2 ,70,1 ,4
40,https://www.immobiliare.it/65323704-Vendita-Quadrilocale-nostra-signora-di-lourdes-Roma.html,€ 515.000,4 ,140,2 ,3
41,https://www.immobiliare.it/70336510-Vendita-Trilocale-viale-Libia-Roma.html,€ 375.000,3 ,92,1 ,1
42,https://www.immobiliare.it/69666958-Vendita-Quadrilocale-piazzale-del-Caravaggio-Roma.html,€ 349.000,4 ,135,2 ,4
43,https://www.immobiliare.it/69993026-Vendita-Trilocale-viale-Oscar-Sinigaglia-Roma.html,€ 389.000,3 ,100,2 ,2
44,https://www.immobiliare.it/68384567-Vendita-Bilocale-via-Giovanni-De-Agostini-31-Roma.html,€ 195.000,2 ,70,1 ,6
45,https://www.immobiliare.it/69884926-Vendita-Attico-Mansarda-via-nomentana-Roma.html,€ 370.000,3 ,84,1 ,5
46,https://www.immobiliare.it/66296995-Vendita-Bilocale-via-Leopoldo-Ruspoli-Roma.html,€ 189.000,2 ,56,1 ,1
47,https://www.immobiliare.it/70437660-Vendita-Appartamento-via-Cassia-551-Roma.html,€ 640.000,5+ ,210,3 ,1
48,https://www.immobiliare.it/67638883-Vendita-Trilocale-via-Alessandro-Volta-45-Roma.html,€ 290.000,3 ,60,1 ,4
49,https://www.immobiliare.it/69906514-Vendita-Trilocale-via-Monte-Del-Gallo-Roma.html,€ 390.000,3 ,111,1 ,3
50,https://www.immobiliare.it/69686508-Vendita-Quadrilocale-via-Caterina-Troiani-Roma.html,€ 369.000,4 ,80,2 ,5
51,https://www.immobiliare.it/70044456-Vendita-Attico-Mansarda-via-dei-Sampietrini-Roma.html,€ 229.000,3 ,75,1 ,3
52,https://www.immobiliare.it/69683350-Vendita-Trilocale-via-dell-Orsa-Minore-73-Roma.html,€ 348.000,3 ,76,2 ,3
53,https://www.immobiliare.it/68259419-Vendita-Appartamento-via-benedetto-musolino-Roma.html,€ 675.000,5 ,190,2 ,6
54,https://www.immobiliare.it/70328056-Vendita-Quadrilocale-via-Trionfale-6816-Roma.html,€ 520.000,4 ,122,3 ,4
55,https://www.immobiliare.it/70183442-Vendita-Trilocale-viale-delle-Provincie-Roma.html,€ 645.000,3 ,118,2 ,4
56,https://www.immobiliare.it/70105452-Vendita-Quadrilocale-via-Virgilio-Melandri-30-Roma.html,€ 255.000,4 ,130,2 ,1
57,https://www.immobiliare.it/69127048-Vendita-Trilocale-piazza-di-Ponte-Lungo-Roma.html,€ 345.000,3 ,70,2 ,6
58,https://www.immobiliare.it/70269358-Vendita-Bilocale-via-Sulbiate-Roma.html,€ 130.000,2 ,49,1 ,1
59,https://www.immobiliare.it/68632451-Vendita-Attico-Mansarda-via-Riccardo-Zandonai-Roma.html,€ 2.900.000,5+ ,592,3+ ,4
60,https://www.immobiliare.it/68640533-Vendita-Trilocale-via-DELLE-RONDINI-Roma.html,€ 169.000,3 ,90,1 ,1
61,https://www.immobiliare.it/69319780-Vendita-Trilocale-via-Luigi-Lucatelli-4-Roma.html,€ 199.000,3 ,94,1 ,3
62,https://www.immobiliare.it/67715597-Vendita-Appartamento-via-Alberto-Caroncini-Roma.html,€ 850.000,5+ ,183,2 ,2
63,https://www.immobiliare.it/53443286-Vendita-Monolocale-via-Carlo-Alberto-Cortina-1-Roma.html,€ 174.000,1 ,43,1 ,6
64,https://www.immobiliare.it/69552724-Vendita-Appartamento-via-dei-Monti-Parioli-Roma.html,€ 1.590.000,5 ,225,3+ ,2
65,https://www.immobiliare.it/69613394-Vendita-Trilocale-via-Arnaldo-Cantani-Roma.html,€ 269.000,3 ,87,2 ,3
66,https://www.immobiliare.it/68018323-Vendita-Appartamento-via-Mario-Fani-Roma.html,€ 480.000,5 ,135,2 ,3
67,https://www.immobiliare.it/67624753-Vendita-Attico-Mansarda-largo-Leopoldo-Fregoli-Roma.html,€ 2.450.000,5+ ,378,3+ ,4
68,https://www.immobiliare.it/69846410-Vendita-Bilocale-via-dei-Prati-Fiscali-345-Roma.html,€ 259.000,2 ,70,1 ,1
69,https://www.immobiliare.it/68885319-Vendita-Appartamento-via-Luigi-Bodio-Roma.html,€ 560.000,5 ,140,3 ,1
70,https://www.immobiliare.it/65569288-Vendita-Trilocale-via-Mordano-Roma.html,€ 175.000,3 ,75,2 ,1
71,https://www.immobiliare.it/69081644-Vendita-Trilocale-via-Raffaele-Battistini-Roma.html,€ 320.000,3 ,100,2 ,3
72,https://www.immobiliare.it/69668334-Vendita-Quadrilocale-via-di-montemignaio-Roma.html,€ 650.000,4 ,130,2 ,1
73,https://www.immobiliare.it/68793613-Vendita-Trilocale-viale-DEI-PROMONTORI-Roma.html,€ 185.000,3 ,75,1 ,4
74,https://www.immobiliare.it/68004519-Vendita-Quadrilocale-viale-dei-Caduti-per-la-Roma.html,€ 295.000,4 ,128,2 ,9
75,https://www.immobiliare.it/68337999-Vendita-Bilocale-viale-San-Giovanni-Bosco-Roma.html,€ 215.000,2 ,76,1 ,4
76,https://www.immobiliare.it/70043174-Vendita-Bilocale-via-Sant-Elpidio-a-Mare-Roma.html,€ 129.000,2 ,67,1 ,1
77,https://www.immobiliare.it/69573332-Vendita-Attico-Mansarda-via-federico-di-donato-Roma.html,€ 222.000,2 ,57,1 ,4
78,https://www.immobiliare.it/70152070-Vendita-Appartamento-viale-Giotto-Roma.html,€ 790.000,5 ,169,2 ,1
79,https://www.immobiliare.it/67741547-Vendita-Appartamento-via-dei-Colli-della-Farnesina-Roma.html,€ 1.250.000,5 ,290,3+ ,2
80,https://www.immobiliare.it/68925671-Vendita-Quadrilocale-via-dei-Baullari-129-Roma.html,€ 1.150.000,4 ,115,2 ,2
81,https://www.immobiliare.it/68283971-Vendita-Trilocale-via-Nocera-Umbra-Roma.html,€ 309.000,3 ,103,1 ,6
82,https://www.immobiliare.it/68284257-Vendita-Trilocale-via-Anagnina-273-Roma.html,€ 220.000,3 ,61,1 ,1
83,https://www.immobiliare.it/70258024-Vendita-Trilocale-via-Celleno-33-Roma.html,€ 149.000,3 ,58,1 ,3
84,https://www.immobiliare.it/67742041-Vendita-Appartamento-via-dei-Colli-della-Farnesina-Roma.html,€ 1.120.000,5+ ,241,3+ ,3
85,https://www.immobiliare.it/47644199-Vendita-Monolocale-via-Raffaello-Liberti-Roma.html,€ 130.000,1 ,65,1 ,3
86,https://www.immobiliare.it/61952130-Vendita-Appartamento-via-Archimede-Roma.html,€ 740.000,5 ,141,2 ,3
87,https://www.immobiliare.it/65863705-Vendita-Appartamento-via-Curioni-Roma.html,€ 470.000,5 ,135,2 ,2
88,https://www.immobiliare.it/70223988-Vendita-Appartamento-Circonvallazione-Nomentana-Roma.html,€ 500.000,5 ,125,2 ,4
89,https://www.immobiliare.it/67903307-Vendita-Quadrilocale-via-Francesco-Catel-35-Roma.html,€ 595.000,4 ,160,2 ,2
90,https://www.immobiliare.it/70259574-Vendita-Appartamento-via-Muggia-Roma.html,€ 770.000,5 ,187,3 ,1
91,https://www.immobiliare.it/70144556-Vendita-Bilocale-via-Paolo-Frisi-Roma.html,€ 335.000,2 ,40,1 ,1
92,https://www.immobiliare.it/68657081-Vendita-Quadrilocale-piazza-Quinto-Curzio-29-Roma.html,€ 279.000,€ 755,755,al mese,7
93,https://www.immobiliare.it/70035014-Vendita-Bilocale-via-Silvestro-II-Roma.html,€ 199.000,2 ,60,1 ,3
94,https://www.immobiliare.it/70276556-Vendita-Appartamento-via-Trionfale-5637-Roma.html,€ 950.000,5 ,250,3 ,2
95,https://www.immobiliare.it/70272446-Vendita-Trilocale-via-Giovanni-Silvestri-Roma.html,€ 269.000,3 ,90,1 ,2
96,https://www.immobiliare.it/70054156-Vendita-Trilocale-via-Campo-Ligure-Roma.html,€ 285.000,3 ,85,1 ,1
97,https://www.immobiliare.it/69643422-Vendita-Quadrilocale-piazza-Lodi-Roma.html,€ 375.000,4 ,115,2 ,9
98,https://www.immobiliare.it/67786435-Vendita-Appartamento-via-Ignazio-Guidi-Roma.html,€ 599.000,5+ ,150,2 ,3
99,https://www.immobiliare.it/65117194-Vendita-Quadrilocale-San-Saba-Roma.html,€ 630.000,4 ,130,2 ,3
100,https://www.immobiliare.it/69764782-Vendita-Trilocale-via-Monti-di-Creta-Roma.html,€ 295.000,3 ,85,1 ,2
101,https://www.immobiliare.it/69012595-Vendita-Trilocale-via-di-Santa-Cornelia-Roma.html,€ 149.000,3 ,65,1 ,1
102,https://www.immobiliare.it/70259544-Vendita-Trilocale-via-Francesco-Saverio-Roma.html,€ 350.000,3 ,90,1 ,2
103,https://www.immobiliare.it/62626840-Vendita-Bilocale-via-Ugo-Ojetti-Roma.html,€ 249.000,2 ,50,1 ,2
104,https://www.immobiliare.it/68150803-Vendita-Bilocale-largo-Michele-Gervasio-Roma.html,€ 115.000,2 ,73,1 ,1
105,https://www.immobiliare.it/69294428-Vendita-Trilocale-via-Pietro-Venturi-17-Roma.html,€ 248.000,3 ,90,1 ,3
106,https://www.immobiliare.it/69906140-Vendita-Appartamento-via-del-Giuba-Roma.html,€ 770.000,5 ,140,2 ,2
107,https://www.immobiliare.it/66860251-Vendita-Appartamento-via-Giosue-Borsi-Roma.html,€ 1.320.000,5 ,223,3 ,1
108,https://www.immobiliare.it/70192886-Vendita-Quadrilocale-via-Gussola-20-Roma.html,€ 225.000,4 ,120,2 ,1
109,https://www.immobiliare.it/68434939-Vendita-Trilocale-via-Caio-Lelio-Roma.html,€ 269.000,3 ,100,1 ,6
110,https://www.immobiliare.it/70459588-Vendita-Trilocale-via-Luigi-Bartolucci-Roma.html,€ 299.000,3 ,100,1 ,5
111,https://www.immobiliare.it/70346524-Vendita-Trilocale-via-Marino-Ghetaldi-40-Roma.html,€ 542.000,3 ,88,2 ,8
112,https://www.immobiliare.it/66365269-Vendita-Appartamento-via-Flaminia-793-Roma.html,€ 490.000,5 ,145,2 ,2
113,https://www.immobiliare.it/69553672-Vendita-Bilocale-via-di-Boccea-Roma.html,€ 269.000,2 ,60,1 ,2
114,https://www.immobiliare.it/68360627-Vendita-Trilocale-nuovo-primo-piano-Roma.html,€ 380.000,3 ,94,2 ,1
115,https://www.immobiliare.it/69480484-Vendita-Appartamento-via-Sant-Agatone-Papa-Roma.html,€ 650.000,5+ ,190,2 ,5
116,https://www.immobiliare.it/58992590-Vendita-Trilocale-viale-Palmiro-Togliatti-626-Roma.html,€ 269.000,3 ,104,2 ,3
117,https://www.immobiliare.it/70133104-Vendita-Appartamento-via-Andrea-del-Castagno-Roma.html,€ 645.000,5 ,173,3 ,1
118,https://www.immobiliare.it/66374315-Vendita-Appartamento-via-Tembien-Roma.html,€ 440.000,5 ,140,2 ,2
119,https://www.immobiliare.it/69155190-Vendita-Appartamento-viale-Ventuno-Aprile-Roma.html,€ 725.000,5+ ,180,3 ,2
120,https://www.immobiliare.it/67119691-Vendita-Trilocale-piazza-Melozzo-da-Forli-Roma.html,€ 520.000,3 ,100,1 ,7
121,https://www.immobiliare.it/68137885-Vendita-Trilocale-via-Livio-Tempesta-Roma.html,€ 495.000,3 ,130,2 ,3
122,https://www.immobiliare.it/70151610-Vendita-Trilocale-via-dei-Due-Ponti-Roma.html,€ 230.000,3 ,85,1 ,1
123,https://www.immobiliare.it/68865045-Vendita-Appartamento-via-Giovanni-Paisiello-49-Roma.html,€ 1.150.000,5 ,215,3 ,2
124,https://www.immobiliare.it/69105306-Vendita-Trilocale-via-Riccardo-Zampieri-Roma.html,€ 310.000,3 ,112,1 ,5
125,https://www.immobiliare.it/64244728-Vendita-Appartamento-via-Alessio-Baldovinetti-Roma.html,€ 695.000,5 ,186,2 ,1
126,https://www.immobiliare.it/69930526-Vendita-Quadrilocale-via-della-VII-Coorte-Roma.html,€ 850.000,4 ,120,2 ,5
127,https://www.immobiliare.it/68560789-Vendita-Quadrilocale-piazza-dei-Re-di-Roma.html,€ 475.000,4 ,110,1 ,3
128,https://www.immobiliare.it/70324800-Vendita-Monolocale-via-Francesco-Maria-Greco-Roma.html,€ 99.000,1 ,49,1 ,3
129,https://www.immobiliare.it/69437934-Vendita-Trilocale-via-di-Pietralata-Roma.html,€ 359.000,3 ,125,2 ,3
130,https://www.immobiliare.it/69107100-Vendita-Quadrilocale-via-Laiatico-Roma.html,€ 240.000,4 ,110,2 ,2
131,https://www.immobiliare.it/68298807-Vendita-Trilocale-via-Ponzio-Cominio-Roma.html,€ 359.000,3 ,105,2 ,7
132,https://www.immobiliare.it/66819645-Vendita-Quadrilocale-via-Enrico-Cosenz-Roma.html,€ 218.000,4 ,77,1 ,8
133,https://www.immobiliare.it/68683483-Vendita-Appartamento-viale-dell-Aeronautica-Roma.html,€ 1.100.000,5+ ,250,3+ ,1
134,https://www.immobiliare.it/70164764-Vendita-Quadrilocale-buono-stato-primo-piano-Roma.html,€ 535.000,4 ,140,1 ,1
135,https://www.immobiliare.it/69764470-Vendita-Trilocale-via-di-Selva-Nera-Roma.html,€ 175.000,3 ,80,1 ,5
136,https://www.immobiliare.it/67622989-Vendita-Appartamento-via-San-Marcello-Pistoiese-73-Roma.html,€ 410.000,5 ,141,2 ,1
137,https://www.immobiliare.it/69782652-Vendita-Trilocale-piazza-dei-Consoli-50-Roma.html,€ 265.000,3 ,86,2 ,5
138,https://www.immobiliare.it/68809119-Vendita-Bilocale-via-Francesca-Bertini-Roma.html,€ 130.000,2 ,40,1 ,2
139,https://www.immobiliare.it/70317738-Vendita-Quadrilocale-via-giulio-romano-Roma.html,€ 790.000,4 ,164,2 ,3
140,https://www.immobiliare.it/68828295-Vendita-Quadrilocale-Circonvallazione-Appia-Roma.html,€ 364.000,4 ,120,1 ,3
141,https://www.immobiliare.it/69612412-Vendita-Appartamento-largo-Arenula-26-Roma.html,€ 1.450.000,5 ,310,3 ,1
142,https://www.immobiliare.it/62098504-Vendita-Quadrilocale-via-danilo-stiepovich-242-Roma.html,€ 165.000,4 ,90,2 ,2
143,https://www.immobiliare.it/68815695-Vendita-Bilocale-via-Umberto-Coromaldi-11-Roma.html,€ 177.000,2 ,70,2 ,1
144,https://www.immobiliare.it/69822516-Vendita-Quadrilocale-via-Massimi-141-Roma.html,€ 615.000,4 ,155,2 ,4
145,https://www.immobiliare.it/70205588-Vendita-Appartamento-piazza-Francesco-Vannetti-Roma.html,€ 368.000,5 ,104,1 ,4
146,https://www.immobiliare.it/68208381-Vendita-Trilocale-via-Mazzeo-di-Ricco-Roma.html,€ 159.000,3 ,78,1 ,4
147,https://www.immobiliare.it/70409726-Vendita-Bilocale-via-dei-Colombi-18-Roma.html,€ 155.000,2 ,70,1 ,2
148,https://www.immobiliare.it/66918285-Vendita-Bilocale-via-Siligo-10-Roma.html,€ 169.000,2 ,65,1 ,2
149,https://www.immobiliare.it/69002721-Vendita-Trilocale-via-Salorno-14-Roma.html,€ 235.000,3 ,110,1 ,1
150,https://www.immobiliare.it/70366586-Vendita-Bilocale-via-Roberto-Ago-Roma.html,€ 225.000,2 ,55,1 ,4
151,https://www.immobiliare.it/70009612-Vendita-Appartamento-via-Bernardo-Davanzati-Roma.html,€ 560.000,5+ ,160,2 ,3
152,https://www.immobiliare.it/69585022-Vendita-Quadrilocale-via-Teresa-Gullace-31-Roma.html,€ 179.000,4 ,120,2 ,2
153,https://www.immobiliare.it/68647463-Vendita-Attico-Mansarda-via-di-Acilia-Roma.html,€ 635.000,5 ,165,2 ,9
154,https://www.immobiliare.it/66790941-Vendita-Quadrilocale-via-Raimondo-Montecuccoli-Roma.html,€ 353.000,4 ,125,2 ,4
155,https://www.immobiliare.it/70038990-Vendita-Quadrilocale-via-Giulia-Roma.html,€ 1.280.000,4 ,120,2 ,3
156,https://www.immobiliare.it/62087166-Vendita-Quadrilocale-via-Neive-Roma.html,€ 340.000,4 ,180,3 ,1
157,https://www.immobiliare.it/67789019-Vendita-Appartamento-via-Margutta-Roma.html,€ 1.750.000,5 ,160,1 ,1
158,https://www.immobiliare.it/69111750-Vendita-Trilocale-via-dei-Gozzadini-Roma.html,€ 449.000,3 ,90,2 ,1
159,https://www.immobiliare.it/68191047-Vendita-Appartamento-via-Bernardo-Barbiellini-Roma.html,€ 697.000,5+ ,208,3 ,4
160,https://www.immobiliare.it/65248040-Vendita-Trilocale-via-Prospero-Alpino-20-Roma.html,€ 395.000,3 ,95,1 ,2
161,https://www.immobiliare.it/68555335-Vendita-Appartamento-viale-Cortina-d-Ampezzo-251-Roma.html,€ 640.000,5 ,165,3 ,1
162,https://www.immobiliare.it/67336189-Vendita-Appartamento-via-vitellia-Roma.html,€ 780.000,5 ,155,3 ,1
163,https://www.immobiliare.it/64465454-Vendita-Attico-Mansarda-via-Carlo-Pisacane-53-Roma.html,€ 415.000,€ 1.122,1.122,al mese,4
164,https://www.immobiliare.it/65245622-Vendita-Bilocale-via-Prospero-Alpino-20-Roma.html,€ 335.000,2 ,70,1 ,2
165,https://www.immobiliare.it/70279540-Vendita-Bilocale-piazza-Margana-Roma.html,€ 690.000,2 ,70,1 ,1
166,https://www.immobiliare.it/69431774-Vendita-Appartamento-via-Gosio-Roma.html,€ 530.000,5 ,190,2 ,3
167,https://www.immobiliare.it/69160034-Vendita-Trilocale-via-Giulio-Galli-71-Roma.html,€ 275.000,3 ,92,2 ,3
168,https://www.immobiliare.it/69553128-Vendita-Trilocale-via-Pompei-Roma.html,€ 389.000,3 ,90,1 ,1
169,https://www.immobiliare.it/70414920-Vendita-Quadrilocale-via-Ugo-Forti-Roma.html,€ 199.000,4 ,120,1 ,1
170,https://www.immobiliare.it/64375538-Vendita-Quadrilocale-via-Courmayeur-89-Roma.html,€ 450.000,4 ,105,2 ,3
171,https://www.immobiliare.it/69243464-Vendita-Attico-Mansarda-via-Archimede-1-Roma.html,€ 840.000,4 ,110,1 ,5
172,https://www.immobiliare.it/65204232-Vendita-Appartamento-via-Prospero-Alpino-20-Roma.html,€ 440.000,5 ,120,2 ,2
173,https://www.immobiliare.it/70337466-Vendita-Appartamento-via-Fregene-Roma.html,€ 1.295.000,5+ ,288,3+ ,2
174,https://www.immobiliare.it/64654728-Vendita-Bilocale-via-Cavalese-39-Roma.html,€ 260.000,2 ,60,1 ,1
175,https://www.immobiliare.it/66811873-Vendita-Appartamento-via-Panama-Roma.html,€ 1.250.000,5+ ,220,3+ ,2
176,https://www.immobiliare.it/70370090-Vendita-Appartamento-via-Abetone-12-Roma.html,€ 590.000,5 ,164,2 ,2
177,https://www.immobiliare.it/70204834-Vendita-Monolocale-via-Anagni-Roma.html,€ 149.000,1 ,49,1 ,2
178,https://www.immobiliare.it/67601309-Vendita-Bilocale-via-della-Croce-Roma.html,€ 740.000,2 ,90,1 ,2
179,https://www.immobiliare.it/69117484-Vendita-Bilocale-via-Nuova-delle-Fornaci-20-Roma.html,€ 390.000,2 ,40,1 ,1
180,https://www.immobiliare.it/69944002-Vendita-Quadrilocale-via-del-Porto-Fluviale-Roma.html,€ 880.000,4 ,145,2 ,1
181,https://www.immobiliare.it/21929101-attici-in-vendita-Roma.html,€ 630.000,5 ,200,2 ,4
182,https://www.immobiliare.it/64914134-Vendita-Bilocale-via-Monte-Grimano-4-Roma.html,€ 135.000,2 ,45,1 ,2
183,https://www.immobiliare.it/69191924-Vendita-Bilocale-buono-stato-quarto-piano-Roma.html,€ 159.000,2 ,65,1 ,4
184,https://www.immobiliare.it/70140796-Vendita-Trilocale-via-Manfredo-Camperio-11-Roma.html,€ 395.000,3 ,107,1 ,1
185,https://www.immobiliare.it/68920885-Vendita-Monolocale-via-Vito-Sinisi-Roma.html,€ 79.000,1 ,30,1 ,1
186,https://www.immobiliare.it/62915704-Vendita-Bilocale-via-Felizzano-Roma.html,€ 175.000,2 ,56,1 ,1
187,https://www.immobiliare.it/69938956-Vendita-Quadrilocale-via-clemente-X-100-Roma.html,€ 329.000,4 ,115,2 ,4
188,https://www.immobiliare.it/64845202-Vendita-Quadrilocale-via-giustiniano-imperatore-Roma.html,€ 299.000,4 ,120,2 ,5
189,https://www.immobiliare.it/66984787-Vendita-Bilocale-via-dell-Impruneta-Roma.html,€ 169.000,2 ,74,1 ,5
190,https://www.immobiliare.it/67799187-Vendita-Appartamento-via-Cola-di-Rienzo-Roma.html,€ 1.350.000,5+ ,230,2 ,3
191,https://www.immobiliare.it/67335955-Vendita-Quadrilocale-via-via-LUDOVICO-DI-MONREALE-Roma.html,€ 395.000,4 ,105,1 ,3
192,https://www.immobiliare.it/43976330-Vendita-Trilocale-via-aldo-ballarin-7-Roma.html,€ 319.000,3 ,110,2 ,6
193,https://www.immobiliare.it/68909907-Vendita-Quadrilocale-viale-Cortina-d-Ampezzo-49-Roma.html,€ 570.000,4 ,140,2 ,3
194,https://www.immobiliare.it/67967043-Vendita-Bilocale-via-Nino-Taranto-Roma.html,€ 168.000,2 ,65,1 ,3
195,https://www.immobiliare.it/69329966-Vendita-Trilocale-via-Accademia-degli-Agiati-Roma.html,€ 330.000,3 ,100,1 ,1
196,https://www.immobiliare.it/69887878-Vendita-Trilocale-via-Anagnina-Roma.html,€ 219.000,3 ,84,1 ,3
197,https://www.immobiliare.it/70177178-Vendita-Quadrilocale-viale-Arrigo-Boito-126-Roma.html,€ 520.000,4 ,120,2 ,3
198,https://www.immobiliare.it/70414354-Vendita-Trilocale-via-Anneo-Lucano-Roma.html,€ 310.000,3 ,90,1 ,3
199,https://www.immobiliare.it/70387942-Vendita-Appartamento-vicolo-SAVELLI-11-Roma.html,€ 950.000,5 ,175,2 ,2
200,https://www.immobiliare.it/63751918-Vendita-Bilocale-via-Di-Vigna-Consorti-Roma.html,€ 125.000,2 ,60,1 ,2
201,https://www.immobiliare.it/70303842-Vendita-Quadrilocale-via-Vincenzo-Picardi-Roma.html,€ 1.050.000,4 ,140,2 ,3
202,https://www.immobiliare.it/68825091-Vendita-Appartamento-via-IV-Novembre-Roma.html,€ 1.300.000,5+ ,170,2 ,3
203,https://www.immobiliare.it/69746136-Vendita-Trilocale-via-delle-Baleniere-186-Roma.html,€ 185.000,3 ,77,1 ,2
204,https://www.immobiliare.it/70132302-Vendita-Trilocale-largo-Pannonia-Roma.html,€ 395.000,3 ,96,1 ,3
205,https://www.immobiliare.it/69938858-Vendita-Bilocale-via-roberto-ago-2-Roma.html,€ 259.000,2 ,70,1 ,6
206,https://www.immobiliare.it/69873006-Vendita-Trilocale-viale-Spartaco-Roma.html,€ 310.000,3 ,91,1 ,1
